"id";"parent";"level";"type";"name";"part";"v_total";"v_eu";"v_nation";"v_proc_eu";"v_proc_nation"
"16-7-1-4";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Gorzowie Wielkopolskim";"86";1443;0;1443;0.0;100.0
"16-7-1-5";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Jeleniej Górze";"86";1335;0;1335;0.0;100.0
"16-7-1-6";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Kaliszu";"86";1438;0;1438;0.0;100.0
"16-7-1-7";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Katowicach";"86";5880;0;5880;0.0;100.0
"16-7-1-8";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Kielcach";"86";2734;0;2734;0.0;100.0
"16-7-1-9";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Koninie";"86";1157;0;1157;0.0;100.0
"16-7-1-10";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Koszalinie";"86";1412;0;1412;0.0;100.0
"16-7-1-11";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Krakowie";"86";4556;0;4556;0.0;100.0
"16-7-1-12";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Białej Podlaskiej";"86";1041;0;1041;0.0;100.0
"16-7-1-13";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Krośnie";"86";1169;0;1169;0.0;100.0
"16-7-1-14";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Legnicy";"86";1282;0;1282;0.0;100.0
"16-7-1-15";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Lesznie";"86";1121;0;1121;0.0;100.0
"16-7-1-16";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Lublinie";"86";2658;0;2658;0.0;100.0
"16-7-1-17";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Łomży";"86";903;0;903;0.0;100.0
"16-7-1-18";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Łodzi";"86";3230;0;3230;0.0;100.0
"16-7-1-19";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Olsztynie";"86";2989;0;2989;0.0;100.0
"16-7-1-20";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Opolu";"86";2227;0;2227;0.0;100.0
"16-7-1-21";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Ostrołęce";"86";842;0;842;0.0;100.0
"16-7-1-22";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Pile";"86";1087;0;1087;0.0;100.0
"16-7-1-23";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Białymstoku";"86";1653;0;1653;0.0;100.0
"16-7-1-24";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Piotrkowie Trybunalskim";"86";1785;0;1785;0.0;100.0
"16-7-1-25";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Płocku";"86";1030;0;1030;0.0;100.0
"16-7-1-26";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Poznaniu";"86";3301;0;3301;0.0;100.0
"16-7-1-27";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Przemyślu";"86";1206;0;1206;0.0;100.0
"16-7-1-28";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Radomiu";"86";1677;0;1677;0.0;100.0
"16-7-1-29";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Rzeszowie";"86";2011;0;2011;0.0;100.0
"16-7-1-30";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Siedlcach";"86";1237;0;1237;0.0;100.0
"16-7-1-31";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Sieradzu";"86";1307;0;1307;0.0;100.0
"16-7-1-32";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Skierniewicach";"86";841;0;841;0.0;100.0
"16-7-1-33";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Słupsku";"86";1095;0;1095;0.0;100.0
"16-7-1-34";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Bielsku-Białej";"86";2151;0;2151;0.0;100.0
"16-7-1-35";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Suwałkach";"86";1116;0;1116;0.0;100.0
"16-7-1-36";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Szczecinie";"86";2384;0;2384;0.0;100.0
"16-7-1-37";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Tarnobrzegu";"86";1488;77;1411;5.17;94.83
"16-7-1-38";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Tarnowie";"86";1709;0;1709;0.0;100.0
"16-7-1-39";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Toruniu";"86";1785;0;1785;0.0;100.0
"16-7-1-40";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Wałbrzychu";"86";1459;0;1459;0.0;100.0
"16-7-1-41";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze we Włocławku";"86";1130;0;1130;0.0;100.0
"16-7-1-42";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze we Wrocławiu";"86";2742;0;2742;0.0;100.0
"16-7-1-43";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Zielonej Górze";"86";2282;0;2282;0.0;100.0
"16-7-1-44";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Zamościu";"86";1058;0;1058;0.0;100.0
"16-7-1-45";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Bydgoszczy";"86";2955;170;2785;5.75;94.25
"16-7-1-46";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Nowym Sączu";"86";1690;0;1690;0.0;100.0
"16-7-1-47";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Częstochowie";"86";1994;0;1994;0.0;100.0
"16-7-1-48";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Warszawie";"86";4927;0;4927;0.0;100.0
"16-7-1-49";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Chełmie";"86";942;0;942;0.0;100.0
"16-7-1-50";"16-7-1";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Ciechanowie";"86";1249;0;1249;0.0;100.0
"16-7-2";"16-7";"d";"Podzadanie 16.7.2";"Rozpatrywanie sporów cywilno-prawnych dotyczących aktualizacji opłat rocznych za użytkowanie wieczyste nieruchomości gruntowych";"";13007;0;13007;0.0;100.0
"16-7-2-1";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Elblągu";"86";148;0;148;0.0;100.0
"16-7-2-2";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Gdańsku";"86";1026;0;1026;0.0;100.0
"16-7-2-3";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Gorzowie Wielkopolskim";"86";178;0;178;0.0;100.0
"16-7-2-4";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Jeleniej Górze";"86";85;0;85;0.0;100.0
"16-7-2-5";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Kaliszu";"86";93;0;93;0.0;100.0
"16-7-2-6";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Katowicach";"86";383;0;383;0.0;100.0
"16-7-2-7";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Kielcach";"86";373;0;373;0.0;100.0
"16-7-2-8";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Koninie";"86";90;0;90;0.0;100.0
"16-7-2-9";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Koszalinie";"86";127;0;127;0.0;100.0
"16-7-2-10";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Krakowie";"86";1139;0;1139;0.0;100.0
"16-7-2-11";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Białej Podlaskiej";"86";35;0;35;0.0;100.0
"16-7-2-12";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Krośnie";"86";130;0;130;0.0;100.0
"16-7-2-13";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Legnicy";"86";175;0;175;0.0;100.0
"16-7-2-14";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Lesznie";"86";47;0;47;0.0;100.0
"16-7-2-15";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Lublinie";"86";517;0;517;0.0;100.0
"16-7-2-16";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Łomży";"86";94;0;94;0.0;100.0
"16-7-2-17";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Łodzi";"86";243;0;243;0.0;100.0
"16-7-2-18";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Olsztynie";"86";190;0;190;0.0;100.0
"16-7-2-19";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Opolu";"86";117;0;117;0.0;100.0
"16-7-2-20";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Ostrołęce";"86";299;0;299;0.0;100.0
"16-7-2-21";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Pile";"86";162;0;162;0.0;100.0
"16-7-2-22";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Białymstoku";"86";414;0;414;0.0;100.0
"16-7-2-23";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Piotrkowie Trybunalskim";"86";94;0;94;0.0;100.0
"16-7-2-24";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Płocku";"86";176;0;176;0.0;100.0
"16-7-2-25";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Poznaniu";"86";271;0;271;0.0;100.0
"16-7-2-26";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Przemyślu";"86";50;0;50;0.0;100.0
"16-7-2-27";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Radomiu";"86";107;0;107;0.0;100.0
"16-7-2-28";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Rzeszowie";"86";84;0;84;0.0;100.0
"16-7-2-29";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Siedlcach";"86";218;0;218;0.0;100.0
"16-7-2-30";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Sieradzu";"86";43;0;43;0.0;100.0
"16-7-2-31";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Skierniewicach";"86";219;0;219;0.0;100.0
"16-7-2-32";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Słupsku";"86";358;0;358;0.0;100.0
"16-7-2-33";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Bielsku-Białej";"86";75;0;75;0.0;100.0
"16-7-2-34";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Suwałkach";"86";51;0;51;0.0;100.0
"16-7-2-35";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Szczecinie";"86";210;0;210;0.0;100.0
"16-7-2-36";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Tarnobrzegu";"86";59;0;59;0.0;100.0
"16-7-2-37";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Tarnowie";"86";55;0;55;0.0;100.0
"16-7-2-38";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Toruniu";"86";183;0;183;0.0;100.0
"16-7-2-39";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Wałbrzychu";"86";267;0;267;0.0;100.0
"16-7-2-40";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze we Włocławku";"86";85;0;85;0.0;100.0
"16-7-2-41";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze we Wrocławiu";"86";271;0;271;0.0;100.0
"16-7-2-42";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Zielonej Górze";"86";120;0;120;0.0;100.0
"16-7-2-43";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Zamościu";"86";56;0;56;0.0;100.0
"16-7-2-44";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Nowym Sączu";"86";215;0;215;0.0;100.0
"16-7-2-45";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Częstochowie";"86";47;0;47;0.0;100.0
"16-7-2-46";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Warszawie";"86";3524;0;3524;0.0;100.0
"16-7-2-47";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Chełmie";"86";50;0;50;0.0;100.0
"16-7-2-48";"16-7-2";"e";"Dysponent";"Samorządowe Kolegium Odwoławcze w Ciechanowie";"86";54;0;54;0.0;100.0
"16-8";"16";"c";"Zadanie 16.8";"Budowa społeczeństwa obywatelskiego";"";34535;11916;22619;34.5;65.5
"16-8-1";"16-8";"d";"Podzadanie 16.8.1";"Tworzenie warunków dla rozwoju podmiotów prowadzących działalność pożytku publicznego, współpracy tych podmiotów z organami administracji publicznej oraz dialogu obywatelskiego";"";14460;4453;10007;30.8;69.2
"16-8-1-1";"16-8-1";"e";"Dysponent";"Ministerstwo Obrony Narodowej";"29";8620;0;8620;0.0;100.0
"16-8-1-2";"16-8-1";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";5840;4453;1387;76.25;23.75
"16-8-2";"16-8";"d";"Podzadanie 16.8.2";"Wspieranie społeczeństwa obywatelskiego oraz instytucji gospodarki społecznej";"";5117;3997;1120;78.11;21.89
"16-8-2-1";"16-8-2";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";4427;3997;430;90.29;9.71
"16-8-2-2";"16-8-2";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";690;0;690;0.0;100.0
"16-8-3";"16-8";"d";"Podzadanie 16.8.3";"Nadzór i kontrola nad organizacjami pożytku publicznego oraz fundacjami, dla których ministrem właściwym jest Minister Pracy i Polityki Społecznej";"";316;0;316;0.0;100.0
"16-8-3-1";"16-8-3";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"44";316;0;316;0.0;100.0
"16-8-4";"16-8";"d";"Podzadanie 16.8.4";"Analiza i promocja informacji w zakresie dialogu społecznego";"";3353;0;3353;0.0;100.0
"16-8-4-1";"16-8-4";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"31";3353;0;3353;0.0;100.0
"16-8-5";"16-8";"d";"Podzadanie 16.8.5";"Koordynacja współpracy z partnerami społecznymi i wzmocnienie instytucji dialogu społecznego";"";10858;3466;7392;31.92;68.08
"16-8-5-1";"16-8-5";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"31";10392;3466;6926;33.35;66.65
"16-8-5-2";"16-8-5";"e";"Dysponent";"Wojewodowie";"85";466;0;466;0.0;100.0
"16-8-6";"16-8";"d";"Podzadanie 16.8.6";"Nadzór nad fundacjami i stowarzyszeniami";"";431;0;431;0.0;100.0
"16-8-6-1";"16-8-6";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";162;0;162;0.0;100.0
"16-8-6-2";"16-8-6";"e";"Dysponent";"Wojewodowie";"85";269;0;269;0.0;100.0
"16-9";"16";"c";"Zadanie 16.9";"Informatyzacja działalności i budowa społeczeństwa informacyjnego";"";223560;157193;66367;70.31;29.69
"16-9-1";"16-9";"d";"Podzadanie 16.9.1";"Monitorowanie realizacji polityki w zakresie standardów informatyzacji administracji i zapewnienie dostępu do informacji publicznej w formie elektronicznej";"";1150;0;1150;0.0;100.0
"16-9-1-1";"16-9-1";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"27";1150;0;1150;0.0;100.0
"16-9-2";"16-9";"d";"Podzadanie 16.9.2";"Centralne systemy ewidencji państwowych";"";9422;0;9422;0.0;100.0
"16-9-2-1";"16-9-2";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";5775;0;5775;0.0;100.0
"16-9-2-2";"16-9-2";"e";"Dysponent";"Wojewodowie";"85";3647;0;3647;0.0;100.0
"16-9-3";"16-9";"d";"Podzadanie 16.9.3";"Wdrażanie przedsięwzięć informatycznych o publicznym zastosowaniu";"";177847;145788;32059;81.97;18.03
"16-9-3-1";"16-9-3";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"27";558;0;558;0.0;100.0
"16-9-3-2";"16-9-3";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";177289;145788;31501;82.23;17.77
"16-9-5";"16-9";"d";"Podzadanie 16.9.5";"Upowszechnianie i wspieranie e-administracji usług administracji publicznej";"";33454;11405;22049;34.09;65.91
"16-9-5-1";"16-9-5";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"27";17408;11405;6003;65.52;34.48
"16-9-5-2";"16-9-5";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";15446;0;15446;0.0;100.0
"16-9-5-3";"16-9-5";"e";"Dysponent";"Wojewodowie";"85";600;0;600;0.0;100.0
"16-9-7";"16-9";"d";"Podzadanie 16.9.7";"Promocja społeczeństwa informacyjnego  i upowszechnianie umiejętności informatycznych w społeczeństwie";"";1687;0;1687;0.0;100.0
"16-9-7-1";"16-9-7";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"27";1687;0;1687;0.0;100.0
"17";"";"b";"FUNKCJA 17";"RÓWNOMIERNY ROZWÓJ KRAJU";"";15303315;12822042;2481273;83.79;16.21
"17-1";"17";"c";"Zadanie 17.1";"Wsparcie rozwoju regionalnego kraju";"";12512337;11534284;978053;92.18;7.82
"17-1-1";"17-1";"d";"Podzadanie 17.1.1";"Wsparcie regionów w zakresie wzrostu poziomu zatrudnienia i spójności gospodarczej";"";2951627;2678027;273600;90.73;9.27
"17-1-1-1";"17-1-1";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";2951533;2678027;273506;90.73;9.27
"17-1-1-2";"17-1-1";"e";"Dysponent";"Wojewodowie";"85";94;0;94;0.0;100.0
"17-1-2";"17-1";"d";"Podzadanie 17.1.2";"Wsparcie rozwoju poszczególnych województw w ramach 16 RPO";"";8308722;7631581;677141;91.85;8.15
"17-1-2-1";"17-1-2";"e";"Dysponent";"Ministerstwo Kultury i Dziedzictwa Narodowego";"24";2628;0;2628;0.0;100.0
"17-1-2-2";"17-1-2";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"31";9957;9296;661;93.36;6.64
"17-1-2-3";"17-1-2";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";8195099;7562864;632235;92.29;7.71
"17-1-2-4";"17-1-2";"e";"Dysponent";"Wojewodowie";"85";101038;59421;41617;58.81;41.19
"17-1-3";"17-1";"d";"Podzadanie 17.1.3";"Wsparcie województw Polski Wschodniej";"";1251988;1224676;27312;97.82;2.18
"17-1-3-1";"17-1-3";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";1251988;1224676;27312;97.82;2.18
"17-1-3-2";"17-1-3";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";0;0;0;0;0
"17-2";"17";"c";"Zadanie 17.2";"Zamykanie programów Narodowego Planu Rozwoju 2004-2006";"";66786;0;66786;0.0;100.0
"17-2-1";"17-2";"d";"Podzadanie 17.2.1";"Certyfikacja wydatków w ramach programów NPR";"";598;0;598;0.0;100.0
"17-2-1-1";"17-2-1";"e";"Dysponent";"Ministerstwo Finansów";"19";598;0;598;0.0;100.0
"17-2-2";"17-2";"d";"Podzadanie 17.2.2";"Zamykanie pomocy w ramach programu SPOT";"";850;0;850;0.0;100.0
"17-2-2-1";"17-2-2";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";50;0;50;0.0;100.0
"17-2-2-2";"17-2-2";"e";"Dysponent";"Ministerstwo Infrastruktury";"39";800;0;800;0.0;100.0
"17-2-3";"17-2";"d";"Podzadanie 17.2.3";"Zamykanie pomocy w ramach programu ZPORR";"";55835;0;55835;0.0;100.0
"17-2-3-1";"17-2-3";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";202;0;202;0.0;100.0
"17-2-3-2";"17-2-3";"e";"Dysponent";"Wojewodowie";"85";55633;0;55633;0.0;100.0
"17-2-4";"17-2";"d";"Podzadanie 17.2.4";"Zamykanie pomocy w ramach Inicjatywy Wspólnotowej INTERREG";"";9503;0;9503;0.0;100.0
"17-2-4-1";"17-2-4";"e";"Dysponent";"Wojewodowie";"85";9503;0;9503;0.0;100.0
"17-3";"17";"c";"Zadanie 17.3";"Koordynacja realizacji NSRO 2007-2013 oraz zarządzanie i wdrażanie programów operacyjnych";"";2516986;1196345;1320641;47.53;52.47
"17-3-1";"17-3";"d";"Podzadanie 17.3.1";"Koordynacja NSRO 2007-2013 i zarządzanie realizacją PO Pomoc Techniczna";"";204215;0;204215;0.0;100.0
"17-3-1-1";"17-3-1";"e";"Dysponent";"Wojewodowie";"85";0;0;0;0;0
"17-3-1-2";"17-3-1";"e";"Dysponent";"Ministerstwo Finansów";"19";1012;0;1012;0.0;100.0
"17-3-1-3";"17-3-1";"e";"Dysponent";"Ministerstwo Edukacji Narodowej";"30";12205;0;12205;0.0;100.0
"17-3-1-4";"17-3-1";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";190998;0;190998;0.0;100.0
"17-3-2";"17-3";"d";"Podzadanie 17.3.2";"Zarządzanie realizacją PO Innowacyjna Gospodarka";"";9928;0;9928;0.0;100.0
"17-3-2-1";"17-3-2";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";9928;0;9928;0.0;100.0
"17-3-3";"17-3";"d";"Podzadanie 17.3.3";"Zarządzanie realizacją PO Infrastruktura i Środowisko";"";10000;0;10000;0.0;100.0
"17-3-3-1";"17-3-3";"e";"Dysponent";"Wojewodowie";"85";0;0;0;0;0
"17-3-3-2";"17-3-3";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";10000;0;10000;0.0;100.0
"17-3-4";"17-3";"d";"Podzadanie 17.3.4";"Zarządzanie realizacją PO Kapitał Ludzki";"";401838;307823;94015;76.6;23.4
"17-3-4-1";"17-3-4";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"31";370350;307823;62527;83.12;16.88
"17-3-4-2";"17-3-4";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";31488;0;31488;0.0;100.0
"17-3-5";"17-3";"d";"Podzadanie 17.3.5";"Zarządzanie realizacją PO Rozwój Polski Wschodniej";"";6318;0;6318;0.0;100.0
"17-3-5-1";"17-3-5";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";6318;0;6318;0.0;100.0
"17-3-6";"17-3";"d";"Podzadanie 17.3.6";"Zarządzanie realizacją PO Europejskiej Współpracy Terytorialnej i Europejskiego Instrumentu Sąsiedztwa i Partnerstwa";"";34613;0;34613;0.0;100.0
"17-3-6-1";"17-3-6";"e";"Dysponent";"Wojewodowie";"85";0;0;0;0;0
"17-3-6-2";"17-3-6";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";34613;0;34613;0.0;100.0
"17-3-7";"17-3";"d";"Podzadanie 17.3.7";"Rozliczanie środków pochodzących z UE w ramach NSRO";"";9552;0;9552;0.0;100.0
"17-3-7-1";"17-3-7";"e";"Dysponent";"Wojewodowie";"85";3710;0;3710;0.0;100.0
"17-3-7-2";"17-3-7";"e";"Dysponent";"Ministerstwo Finansów";"19";5842;0;5842;0.0;100.0
"17-3-8";"17-3";"d";"Podzadanie 17.3.8";"Realizacja PO Pomoc Techniczna służąca wdrażaniu programów NSRO 2007-2013";"";153665;0;153665;0.0;100.0
"17-3-8-1";"17-3-8";"e";"Dysponent";"Ministerstwo Środowiska";"41";6975;0;6975;0.0;100.0
"17-3-8-2";"17-3-8";"e";"Dysponent";"Ministerstwo Zdrowia";"46";3636;0;3636;0.0;100.0
"17-3-8-3";"17-3-8";"e";"Dysponent";"Wojewodowie";"85";129587;0;129587;0.0;100.0
"17-3-8-4";"17-3-8";"e";"Dysponent";"Ministerstwo Infrastruktury";"21";455;0;455;0.0;100.0
"17-3-8-5";"17-3-8";"e";"Dysponent";"Ministerstwo Pracy i Polityki Społecznej";"31";115;0;115;0.0;100.0
"17-3-8-6";"17-3-8";"e";"Dysponent";"Ministerstwo Infrastruktury";"39";12897;0;12897;0.0;100.0
"17-3-9";"17-3";"d";"Podzadanie 17.3.9";"Wdrażanie PO Innowacyjna Gospodarka";"";278981;214956;64025;77.05;22.95
"17-3-9-1";"17-3-9";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";15915;0;15915;0.0;100.0
"17-3-9-2";"17-3-9";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"27";259266;214956;44310;82.91;17.09
"17-3-9-3";"17-3-9";"e";"Dysponent";"Ministerstwo Rozwoju Regionalnego";"34";3800;0;3800;0.0;100.0
"17-3-10";"17-3";"d";"Podzadanie 17.3.10";"Wdrażanie PO Infrastruktura i Środowisko";"";774472;428874;345598;55.38;44.62
"17-3-10-1";"17-3-10";"e";"Dysponent";"Ministerstwo Środowiska";"41";36755;0;36755;0.0;100.0
"17-3-10-2";"17-3-10";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";4751;0;4751;0.0;100.0
"17-3-10-3";"17-3-10";"e";"Dysponent";"Ministerstwo Zdrowia";"46";7380;0;7380;0.0;100.0
"17-3-10-4";"17-3-10";"e";"Dysponent";"Wojewodowie";"85";75564;28874;46690;38.21;61.79
"17-3-10-5";"17-3-10";"e";"Dysponent";"Ministerstwo Kultury i Dziedzictwa Narodowego";"24";476829;400000;76829;83.89;16.11
"17-3-10-6";"17-3-10";"e";"Dysponent";"Ministerstwo Infrastruktury";"39";173193;0;173193;0.0;100.0
"17-3-11";"17-3";"d";"Podzadanie 17.3.11";"Wdrażanie PO Kapitał Ludzki";"";518456;244692;273764;47.2;52.8
"17-3-11-1";"17-3-11";"e";"Dysponent";"Kancelaria Prezesa Rady Ministrów";"16";5832;0;5832;0.0;100.0
"17-3-11-2";"17-3-11";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"42";1167;0;1167;0.0;100.0
"17-3-11-3";"17-3-11";"e";"Dysponent";"Ministerstwo Spraw Wewnętrznych i Administracji";"43";10197;9180;1017;90.03;9.97
"17-3-11-4";"17-3-11";"e";"Dysponent";"Ministerstwo Zdrowia";"46";1500;0;1500;0.0;100.0
"17-3-11-5";"17-3-11";"e";"Dysponent";"Wojewodowie";"85";4317;2334;1983;54.07;45.93
